city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_precip_mm,total_cases
iq,2007,22,0.09005714,0.08222857,0.1110571,0.06474286,296.1785714,294.0385714,89.28,76.68,15.74,10.2,24.7,10.63333333,61.8,8
iq,2007,23,0.2085,0.25695,0.2148833,0.2338571,296.8614286,295.23,91.72,39.11,16.72714286,9,26.5,9.7,0.5,4
iq,2007,24,0.3420714,0.2853,0.3405571,0.3012286,296.65,294.9285714,91.45857143,54.78,16.38857143,9.914285714,26.6,9.65,12.9,3
iq,2007,25,0.1667,0.1207857,0.1729714,0.1659,296.1185714,294.9714286,94.06571429,78.83,16.42285714,6.885714286,25.96666667,7.6,126,1
iq,2007,26,0.1534571,0.1744571,0.2022143,0.1292571,296.5714286,295.1785714,92.67142857,11.41,16.63142857,8.771428571,26.56666667,8.633333333,10.2,2
iq,2007,27,0.1814429,0.2692286,0.1934571,0.2099429,296.8285714,292.1771429,78.07428571,1.59,13.80428571,12.22857143,25.9,10.56666667,-11.89687025,3
iq,2007,28,0.3217667,0.2734,0.2545,0.3513,297.3857143,293.9314286,83.38714286,18.78,15.41571429,10.87142857,26.75,10.375,54.1,4
iq,2007,29,0.3075571,0.3397,0.3642429,0.3648429,296.0585714,294.9414286,94.24714286,26.29,16.39142857,7.728571429,26.53333333,7.833333333,22.9,1
iq,2007,3,0.2719,0.2938,0.2094143,0.2523,297.3871429,296.3885714,94.64714286,126.89,17.97571429,7.042857143,27.775,9.55,178,6
iq,2007,30,0.3589714,0.4017571,0.2960857,0.4225,297.64,294.3457143,84.15571429,27.91,15.84571429,12.35714286,27.35,10.1,11.9,8
iq,2007,31,0.4172286,0.3699286,0.3669714,0.4898714,296.7242857,293,82.57142857,70.88,14.71857143,11.5,24.25,9.75,55.9,5
iq,2007,32,0.2782429,0.2361286,0.2923,0.2669571,297.82,292.7085714,76.61857143,35.77,14.33714286,12.77142857,26.475,12,30.3,3
iq,2007,33,0.2666667,0.2719333,0.2438857,0.1964571,298.0914286,294.0728571,80.93571429,36.78,15.56571429,9.714285714,26.9,11,76.5,2
iq,2007,34,0.3393714,0.3569714,0.3291286,0.3687143,298.7857143,294.1957143,79.33428571,9.06,15.75714286,11.57142857,27.125,10.825,22.1,7
iq,2007,35,0.2787857,0.2463571,0.2349857,0.3737429,300.6671429,293.1242857,67.75714286,30.26,14.79428571,13.38571429,27.05,12.175,0,1
iq,2007,36,0.27955,0.2826857,0.3277143,0.3280571,297.0985714,295.6828571,92.65714286,76.28,17.18285714,7.885714286,26.3,7.9,37.1,6
iq,2007,37,0.2888167,0.2889571,0.2660714,0.3393,298.56,295.1628571,84.41285714,49.85,16.65,12.15714286,26.9,10.625,150.9,7
iq,2007,38,0.3156571,0.3545,0.3326429,0.4172,298.5085714,295.8342857,86.70714286,58.22,17.36714286,12.4,27.2,10.83333333,16.3,5
iq,2007,39,0.2309,0.2363429,0.2308857,0.3128,299.6985714,295.3,78.56428571,59.79,16.80428571,13.8,27.83333333,11.7,34,2
iq,2007,4,0.1936714,0.1394714,0.2619,0.3068571,297.6142857,297.0257143,96.99714286,95.47,18.68857143,5.528571429,27.7,9.12,149.9,10
iq,2007,40,0.3199714,0.2544167,0.3151,0.2934714,298.2814286,296.2871429,89.84428571,37.28,17.84,9.1,28.4,12.65,107.9,6
iq,2007,41,0.3851857,0.4050714,0.3106286,0.4381286,299.5757143,295.4471429,80.45,39.09,17.01,11.6,28.4,10.6,145.1,11
iq,2007,42,0.2251286,0.1505143,0.1959857,0.2383857,299.4442857,296.5871429,86.70571429,74.52,18.26571429,9.828571429,29,12.3,4.1,6
iq,2007,43,0.4034714,0.3202286,0.4087,0.4229,296.9714286,295.96,94.78142857,106.73,17.54285714,7.757142857,26.9,9.366666667,79.3,3
iq,2007,44,0.2657429,0.2856,0.2923143,0.2469143,297.83,296.9785714,95.59285714,51.28,18.67285714,9.357142857,27,9.366666667,0,11
iq,2007,45,0.3334571,0.3242571,0.2469,0.3311286,299.4785714,296.2485714,84.85,69.88,17.97857143,9.485714286,28.7,11.43333333,22.1,11
iq,2007,46,0.1784286,0.12875,0.2167714,0.1853,298.1342857,296.83,93.55428571,109.5,18.54857143,8.685714286,27.675,10.85,111.3,5
iq,2007,47,0.2284714,0.1886571,0.2345571,0.1996714,297.6814286,296.9385714,96.21428571,52.27,18.61285714,5.742857143,26.62,7.86,80,4
iq,2007,48,0.16564,0.1793,0.1276,0.1819143,297.88,297.2171429,96.52285714,129.33,18.92428571,6.942857143,27.125,8.35,293.1,9
iq,2007,49,0.2993714,0.3367143,0.2615857,0.3498429,298.52,296.9042857,91.65428571,73.16,18.60714286,8.3,27.9,10,142,23
iq,2007,5,0.1744143,0.1805,0.1590714,0.2003143,298.1442857,296.7742857,93.13571429,83.7,18.41428571,9,27.725,10.3,60.3,5
iq,2007,50,0.3138333,0.2335143,0.2426,0.2937429,299.0485714,296.2614286,86.75571429,83.39,17.91,9.914285714,28.85,10.25,23.1,28
iq,2007,51,0.2698,0.2756857,0.2755143,0.2367143,297.1414286,296.3971429,96.07428571,146.13,18.03428571,5.685714286,27.625,9,261.3,26
iq,2007,52,0.1992,0.1947667,0.1711111,0.2308222,297.64,296.3685714,93.46857143,53.57,17.98285714,7.428571429,27.7,8.75,28.1,7
iq,2007,6,0.3175,0.4014857,0.3285429,0.4429286,298.33,295.77,87.53,61.8,17.32285714,10.71428571,28.6,10.9,9.9,12
iq,2007,7,0.2858,0.2957,0.2570286,0.3195714,299.1714286,294.15,75.80428571,14.19,15.68571429,11.22857143,28.85,13.03333333,61.3,9
iq,2007,8,0.2570143,0.1182333,0.1790857,0.2372286,300.5657143,294.1657143,72.44571429,25.7,15.91857143,13.18571429,28.74,13.36,0,5
iq,2007,9,0.1735,0.1996333,0.1745,0.1659167,299.0585714,294.29,78.58571429,55.56,16.02,11.55714286,28.56,13.34,28,11
iq,2008,1,0.1914714,0.1554143,0.1760143,0.1872429,299.2771429,294.6685714,78.67,19.95,16.26,10.72857143,28.275,11.575,91.83836051,29
iq,2008,10,0.1697429,0.1386667,0.1700571,0.2008429,297.7542857,295.52,88.97285714,210.83,17.06428571,8.957142857,27.18,8.88,119.6,23
iq,2008,11,0.1292429,0.1729571,0.1260286,0.1506571,298.0171429,295.9,89.26857143,96.05,17.50571429,9.014285714,26.25,7.8,64.4,9
iq,2008,12,0.2383333,0.2327286,0.1239429,0.2000714,296.7557143,295.4757143,93.45142857,91.87,16.99714286,7.214285714,26.71924473,8.980790038,100.9,3
iq,2008,13,0.3366,0.3042143,0.3229,0.3773143,297.0942857,295.9485714,94.07428571,62.13,17.50714286,6.557142857,26.9,8.266666667,282.7,6
iq,2008,14,0.2700833,0.1902714,0.1906571,0.2151571,297.6942857,295.8542857,90.95714286,107,17.42142857,8.6,27.86666667,9,21.1,6
iq,2008,15,0.2843571,0.3536714,0.3217857,0.3028286,297.5371429,296.6328571,95.15714286,71.45,18.31571429,7.4,28.3,9,53.1,3
iq,2008,16,0.3026143,0.2446714,0.2963143,0.3287571,297.4471429,295.9357143,92.12428571,79.74,17.50428571,7.785714286,26.8,8.1,61,1
iq,2008,17,0.2706,0.3713143,0.3442286,0.2830714,296.76,296.3828571,97.97142857,42.05,17.96428571,4.885714286,26.65,7.7,85.9,3
iq,2008,18,0.06172857,0.1339,0.09471429,0.1178429,298.0728571,296.7414286,93.66285714,42.12,18.39857143,8.685714286,27.86666667,8,31.2,1
iq,2008,19,0.1361571,0.1631571,0.1391571,0.1345571,295.9757143,294.6657143,93.15857143,50.5,16.18,6.971428571,26.6,8.966666667,18,1
iq,2008,2,0.4449333,0.27585,0.3569,0.4697286,296.0957143,295.2,95.28,71.84,16.68142857,5.1,25.8,6.3,104.4,58
iq,2008,20,0.1963857,0.29632,0.2641571,0.2255857,294.85,293.2442857,91.50428571,30.08,14.78,7.385714286,26.16666667,7.9,6.1,0
iq,2008,21,0.2210167,0.2353167,0.1804429,0.1994714,296.2685714,295.6385714,96.62142857,45.69,17.14428571,5.957142857,26.35,8.85,58.2,2
iq,2008,22,0.12245,0.1571,0.086,0.1033143,296.7414286,295.9942857,96.02571429,72.04,17.52,5.757142857,27.2,9.2,76.1,1
iq,2008,23,0.1951857,0.1577143,0.1844286,0.1336143,296.4,295.21,93.98285714,30.09,16.71142857,6.771428571,26.9,7.55,13.6,1
iq,2008,24,0.2937429,0.2643667,0.2466286,0.2919571,296.1871429,293.8914286,88.81,13.27,15.37571429,9.3,25.85363319,11.33045267,6.4,0
iq,2008,25,0.2240286,0.1754714,0.2656571,0.2452143,296.7428571,295.9342857,95.86,111.18,17.44714286,6.957142857,26.65390825,8.714206861,79.8,0
iq,2008,26,0.1970429,0.2779833,0.2139429,0.2656143,296.4585714,295.1928571,93.79571429,89.88,16.71285714,7.385714286,24.99388458,9.432705447,93.5,1
iq,2008,27,0.3048286,0.2336714,0.2489143,0.2558143,296.5428571,293.83,86.52428571,0,15.28571429,9.442857143,26.12016557,8.341173193,1.3,0
iq,2008,28,0.15385,0.1495857,0.3294429,0.1328857,296.5457143,293.5942857,85.65571429,0,15.08,9.271428571,26.94145053,10.95440653,0,3
iq,2008,29,0.2323857,0.2139571,0.2203,0.1984286,296.0785714,294.6914286,93.05571429,62.84,16.14285714,8.442857143,26.8959524,9.231528168,44.2,3
iq,2008,3,0.1882286,0.2208286,0.2332429,0.1699714,298.0342857,297.09,94.96857143,95.97,18.86571429,8.585714286,27.43333333,9.466666667,125.3,26
iq,2008,30,0.3270167,0.2091167,0.2837667,0.30955,296.5457143,295.0028571,92.77714286,52.36,16.58285714,8.6,26.6,9.775,18.1,1
iq,2008,31,0.3548,0.34655,0.2674167,0.3921167,297.0442857,295.37,92.04857143,44.63,16.87285714,9.771428571,26.68,11.24,36.4,5
iq,2008,32,0.2002,0.2513857,0.2113429,0.1997286,297.31,295.5057143,91.09285714,32.45,17.05714286,9.742857143,27.4,12.1,18.1,2
iq,2008,33,0.4303714,0.4330143,0.4369143,0.4657286,297.2142857,295.3471429,90.72714286,26.03,16.84714286,9.342857143,27.9,11.225,11,5
iq,2008,34,0.2833,0.3044714,0.2744571,0.3805,299.2285714,294.4185714,78.27714286,12.88,15.99857143,13.55714286,28,14.075,7.9,5
iq,2008,35,0.3181857,0.3197667,0.3081714,0.3236,298.5742857,295.0928571,84.49142857,58.2,16.65285714,10.74285714,27.83333333,12.53333333,44,5
iq,2008,36,0.3398,0.3691,0.2888,0.3092333,298.5314286,294.8614286,83.05,34.59,16.46571429,10.65714286,27.35,13.225,8.1,9
iq,2008,37,0.2319,0.27625,0.2612,0.2327833,296.9214286,295.4842857,92.65285714,86.14,17.03,7.685714286,27.96666667,12.58333333,16.5,17
iq,2008,38,0.2168,0.2773333,0.2089333,0.3362667,297.5885714,295.3071429,88.52571429,65.43,16.81857143,8.571428571,27.8,11.6,50.1,19
iq,2008,39,0.41495,0.3634286,0.3224,0.4006857,297.66,295.49,90.18142857,61.38,17.04714286,8.157142857,27.75,12.45,26.9,25
iq,2008,4,0.2779714,0.3249286,0.2219143,0.2956714,297.2071429,296.25,95.12571429,102.59,17.84,5.971428571,26.37969674,8.839559927,46.3,38
iq,2008,40,0.3930857,0.3782714,0.3437,0.4048429,299.1785714,294.7614286,79.50285714,24.28,16.33142857,12.78571429,28.26054397,13.11482226,1,45
iq,2008,41,0.1605571,0.1638714,0.1949333,0.2061143,300.1014286,295.3614286,78.45428571,69.47,17.01857143,12.01428571,30.03333333,13.96666667,57.7,34
iq,2008,42,0.2882,0.2278571,0.2807571,0.3579714,298.35,295.9157143,88.85714286,69.39,17.52714286,9.971428571,26.45,9.1,24.9,63
iq,2008,43,0.3291571,0.2279,0.2733429,0.2568429,297.8671429,296.7014286,93.85428571,52.65,18.38857143,8.714285714,27.33333333,10.06666667,24.2,44
iq,2008,44,0.1617429,0.1962,0.1982714,0.2196143,298.3728571,296.8257143,92.60857143,43.6,18.48428571,8.571428571,27.4,11.35,0,50
iq,2008,45,0.5010286,0.445,0.4276857,0.5457286,298.4642857,297.4685714,95.29,57.85,19.25285714,7.085714286,27.82,12.1,109,35
iq,2008,46,0.3042857,0.2946429,0.3062714,0.4003857,298.4985714,296.01,88.32857143,60.36,17.62571429,10.01428571,28.3,12.86666667,42.6,16
iq,2008,47,0.1930571,0.1965286,0.1762571,0.1830571,298.89,297.7414286,94.14142857,59.44,19.61714286,7.814285714,27.96666667,12.1,10.6,16
iq,2008,48,0.2510143,0.2883143,0.2537,0.3213,298.53,297.5771429,95.26,81.11,19.38857143,7.1,26.1,8.35,59,13
iq,2008,49,0.1643667,0.19635,0.1731333,0.1549167,298.1114286,297.0442857,94.64,45.03,18.77857143,7.142857143,26.96,10.64,80,9
iq,2008,5,0.35195,0.3705714,0.3138,0.4029714,298.3985714,297.0114286,93,110,18.68571429,9.085714286,27.56666667,8.9,121.2,35
iq,2008,50,0.2894167,0.34778,0.2748286,0.2580857,298.6514286,296.1828571,88.55142857,64.03,17.78428571,9.2,27.8,11.175,17.2,15
iq,2008,51,0.1783857,0.2191714,0.2497286,0.1923,298.5285714,296.8471429,91.77714286,70.92,18.57285714,9.057142857,27.825,12.15,51,4
iq,2008,52,0.2634125,0.219875,0.2000875,0.226625,299.5571429,295.5942857,81.86857143,55.11,17.24857143,10.34285714,28.08,12.02,0.5,0
iq,2008,6,0.2256429,0.17075,0.1981,0.1860714,299.49,294.6285714,78.13142857,38.72,16.28428571,11.55714286,27.86666667,11.1,5.1,37
iq,2008,7,0.1739429,0.1989167,0.1684286,0.1734286,297.77,296.9228571,95.70714286,47.23,18.55714286,6.714285714,26.6,8.033333333,9.2,20
iq,2008,8,0.24095,0.2236,0.1620429,0.1874429,297.0957143,295.6085714,92.37,122.64,17.13,7.614285714,28,10.8,115.3,29
iq,2008,9,0.3493143,0.2227286,0.2677286,0.3878714,296.9642857,296.3814286,96.92714286,101.33,17.94714286,5.414285714,26.85,8.35,127.6,25
iq,2009,1,0.1512857,0.1616857,0.1532714,0.1194429,298.5007964,295.3543219,85.0533912,98.50304895,16.96731576,10.86868312,27.88771556,11.21437825,99.9788488,1
iq,2009,10,0.3620714,0.3367,0.3453,0.3792857,297.8442857,296.71,94.37857143,58.56,18.35428571,6.8,28.4,11.45,49.1,9
iq,2009,11,0.2034286,0.1784429,0.2259714,0.2018714,297.0585714,296.7157143,98.13428571,97.8,18.35285714,6.028571429,27.3,11.8,0,11
iq,2009,12,0.1578833,0.1921,0.2137286,0.2013857,297.3657143,296.5,95.70857143,106.68,18.10571429,6.185714286,27.8,10.5,14.3,9
iq,2009,13,0.2235857,0.2591333,0.2632857,0.3057857,297.1528571,296.1842857,94.90285714,100.78,17.78,6.357142857,28.5,11.5,45,5
iq,2009,14,0.08905714,0.05895,0.08927143,0.09934286,297.2457143,296.5457143,96.39571429,131.17,18.17571429,6.742857143,27.95,10.9,19,11
iq,2009,15,0.1468429,0.1416571,0.1411857,0.1487714,297.89,295.8042857,89.67285714,133.47,17.42,9.028571429,27.13333333,10.86666667,134.9,3
iq,2009,16,0.2236,0.1788286,0.175,0.2161429,296.6357143,296.1357143,97.3,99.77,17.70428571,6.385714286,26.9,10.83333333,87.3,5
iq,2009,17,0.1953429,0.2856714,0.1611857,0.2023857,297.5457143,296.8871429,96.66428571,52.74,18.50428571,4.985714286,26.8,8.7,41.2,5
iq,2009,18,0.2835857,0.3455143,0.2374429,0.3161286,297.4042857,296.4485714,95.07857143,99.89,18.01857143,6.271428571,27.15,10.75,30.8,4
iq,2009,19,0.1907571,0.2645571,0.2538857,0.2192,297.5628571,296.4842857,95.1,30.73,18.09,7.142857143,28.1,10.5,44,4
iq,2009,2,0.2299167,0.12234,0.2611667,0.22305,297.7257143,296.7842857,95.22285714,52.28,18.46142857,7.5,27.26666667,11.1,86.1,10
iq,2009,20,0.2077429,0.2278571,0.2542,0.2160429,297.6071429,296.2714286,93.29857143,38.51,17.85857143,9.071428571,28.075,11.425,11.2,1
iq,2009,21,0.3312143,0.2172,0.2093857,0.3445143,297.7242857,296.0128571,91.79,66.46,17.58571429,10.07142857,28.35,11.45,50.5,0
iq,2009,22,0.2383429,0.1973167,0.1655,0.1901429,296.7042857,296.2642857,97.74285714,40.04,17.83,5.614285714,27.6,10.26666667,19.3,2
iq,2009,23,0.114,0.09244286,0.09747143,0.1262857,296.1257143,295.2671429,95.50714286,42.22,16.75714286,6.071428571,28.1,11.8,12.70522111,3
iq,2009,24,0.1871286,0.1578,0.1434571,0.1994714,295.1042857,293.91,94.13,8.74,15.48285714,6.242857143,24.66666667,8.633333333,23.9,3
iq,2009,25,0.2916714,0.3070286,0.3562286,0.3891143,296.0314286,294.8628571,93.97142857,43.32,16.36285714,7.714285714,27.05,10.9,21,5
iq,2009,26,0.2708,0.2051833,0.2401286,0.2001571,297.2171429,296.11,94.55571429,141.65,17.66714286,8.642857143,27.375,11.125,40.6,2
iq,2009,27,0.1868571,0.1769143,0.2230714,0.2189857,296.4528571,295.3571429,94.53857143,68.15,16.87428571,8.642857143,27.45,10.7,14,1
iq,2009,28,0.3859143,0.2903833,0.3364286,0.2927857,296.0657143,295.1671429,95.38571429,91.4,16.68,8.128571429,27.6,10.76666667,2,2
iq,2009,29,0.21965,0.37805,0.2238714,0.2659,296.5271429,295.4114286,94.62428571,65.19,16.92,7.271428571,26.825,10.425,38.9,0
iq,2009,3,0.1884857,0.1881857,0.2039143,0.2775,296.6828571,296.4185714,98.61,72.03,17.99571429,3.714285714,27.18,10.24,72.8,11
iq,2009,30,0.2078833,0.28085,0.1756,0.2616,296.5257143,294.0528571,88.23,35.82,15.51,9.528571429,26.95,10.25,20.4,0
iq,2009,31,0.1543571,0.1152714,0.1534571,0.1559,297.0871429,295.0457143,89.97142857,51.77,16.60285714,9.757142857,27,11.5,32,3
iq,2009,32,0.395,0.3527333,0.4842857,0.4019143,297.37,294.8242857,87.81142857,9.79,16.33714286,11.75714286,27.975,12.1,78.39848306,5
iq,2009,33,0.3308857,0.4083,0.4433571,0.3347714,298.3571429,295.5071429,87.11,35.23,17.04,11.34285714,27.7,11.5,20.1,5
iq,2009,34,0.2206286,0.1943571,0.2785714,0.2604571,298.6771429,294.7085714,80.64,6.52,16.22857143,10.92857143,28.32,12.86,1,7
iq,2009,35,0.2453429,0.1859857,0.1813429,0.2820571,298.9971429,296.4442857,88.17714286,95.83,18.12285714,11.78571429,29,13,27.2,5
iq,2009,36,0.5083571,0.4544286,0.5383143,0.5148286,297.3885714,296.3885714,94.99285714,83.02,17.98857143,7.642857143,27.6,13.2,47.5,2
iq,2009,37,0.1896167,0.192,0.2368143,0.2696857,299.8557143,294.3142857,75.23285714,13.74,15.86571429,13.04285714,29.16666667,14.13333333,6.1,2
iq,2009,38,0.26632,0.3133667,0.1956571,0.3070714,299.47,294.6185714,78.11857143,40.17,16.20285714,11.6,28.85,12.75,0.8,2
iq,2009,39,0.2943143,0.2706714,0.3020714,0.2540143,299.3242857,295.8271429,83.76285714,78.68,17.38,11,28.86666667,13.3,8.1,0
iq,2009,4,0.1884571,0.1993143,0.2027,0.2139286,296.55,295.1371429,92.46714286,76.16,16.64142857,6.485714286,27.56666667,10.7,11.2,29
iq,2009,40,0.2063,0.2552571,0.2799571,0.2066571,298.0342857,296.3442857,91.57571429,57.18,17.94714286,8.514285714,27.95,12.225,33.1,2
iq,2009,41,0.2322714,0.2725,0.2715714,0.2853857,298.7071429,296.5614286,89.31,20.58,18.13428571,9.285714286,27.64,11.66,29.4,1
iq,2009,42,0.2974143,0.2821714,0.2559286,0.3197857,299.7371429,295.35,79.22285714,30.49,16.89571429,11.88571429,27.75,10.65,11.2,1
iq,2009,43,0.2968,0.3084857,0.3623,0.3616571,298.8557143,296.9185714,90.65714286,82.59,18.66142857,8.571428571,27.73333333,12.2,137.1,2
iq,2009,44,0.2907571,0.23795,0.3176857,0.2616,298.6785714,297.4428571,93.80857143,77.38,19.25428571,8.342857143,27.8,11.32,11.2,2
iq,2009,45,0.3886714,0.3728167,0.2499,0.3730143,299.1614286,297.14,90.37285714,45.79,18.93714286,10.18571429,29.86666667,12.73333333,3.5,3
iq,2009,46,0.3688714,0.3799571,0.3800286,0.4679286,300.3214286,296.9257143,84.31142857,96.23,18.66428571,10.45714286,28.94,11.96,88.2,9
iq,2009,47,0.40705,0.3351,0.3665,0.38935,300.4857143,296.1085714,80.78714286,29.72,17.80714286,11.92857143,28.9,12.33333333,39.1,5
iq,2009,48,0.3361143,0.2877667,0.3254571,0.3576,299.4557143,297.2257143,89.59428571,38.17,19.00142857,8.714285714,28.43333333,11.83333333,17,5
iq,2009,49,0.3485286,0.2904,0.4106143,0.3704571,298.7628571,296.97,91.70857143,73.45,18.67142857,7.757142857,28.025,10.375,49,4
iq,2009,5,0.1667333,0.1737333,0.1904333,0.1617167,297.4957143,296.5142857,94.92857143,118.54,18.13,8.142857143,27.65,11.65,67.8,35
iq,2009,50,0.1922,0.1935286,0.2398857,0.2858857,299.1985714,296.5957143,87.75285714,85.62,18.30428571,10.44285714,28.55,11,41.9,4
iq,2009,51,0.2176,0.2403,0.1817714,0.2623,298.3471429,296.9057143,92.95857143,81.21,18.60142857,6.671428571,28.2,11.125,54.1,1
iq,2009,52,0.2104222,0.2571375,0.2211333,0.3002556,297.1814286,296.5571429,96.88571429,98.79,18.18,5.257142857,27.2,8.2,31.2,0
iq,2009,6,0.2799143,0.2402857,0.1957286,0.3076571,297.4057143,296.84,97.00714286,149.06,18.48428571,5.185714286,27.46666667,12.33333333,44.1,30
iq,2009,7,0.1702714,0.1511143,0.1404714,0.1429714,297.3228571,296.1942857,94.23428571,60.51,17.76571429,7.171428571,28.1,12.33333333,14,20
iq,2009,8,0.1887857,0.1594571,0.1568714,0.2029857,297.6857143,296.2542857,92.90571429,124.8,17.85285714,6.828571429,27.7,12.54,111.4,21
iq,2009,9,0.28236,0.3051167,0.2940833,0.3160167,297.3914286,296.4942857,95.12142857,147.44,18.12857143,7.071428571,26.58,10.52,84.1,12
iq,2010,1,0.1245714,0.1791286,0.1638429,0.1354714,299.2642857,294.53,78.27142857,27.04,16.12714286,11.1,28.6,12.3,70.00814958,10
iq,2010,10,0.3117286,0.2926857,0.2725857,0.3948,298.8371429,298.1414286,96.25,57.78,20.09142857,8.814285714,28.55,10.05,44.5,12
iq,2010,11,0.2946,0.2509714,0.2814714,0.3416429,299.1914286,298.45,96.12428571,121.2,20.46142857,8.828571429,30,12,22.9,16
iq,2010,12,0.2662857,0.3012333,0.296,0.2957429,299.0042857,297.5557143,93.08285714,51.29,19.36857143,8.028571429,27.46666667,9.333333333,20,9
iq,2010,13,0.1414333,0.2047286,0.2509714,0.1452429,299.0028571,296.5685714,88.70714286,49.8,18.21428571,9.514285714,27.93333333,12.3,16,4
iq,2010,14,0.2428429,0.2727571,0.2022714,0.2601143,299.1157143,298.1614286,95.18285714,93.76,20.07857143,7.714285714,29.2,12.3,39.63954178,9
iq,2010,15,0.1576857,0.1566143,0.1840143,0.1358857,298.3057143,297.0028571,93.65571429,17.33,18.67714286,7.228571429,27.15,9.6,18,6
iq,2010,16,0.2314857,0.2946857,0.3316571,0.2444,298.4385714,297.6785714,95.99571429,86.7,19.44857143,7.757142857,27.85,9.6,51.1,8
iq,2010,17,0.2397429,0.2592714,0.3077857,0.3079429,299.0485714,296.4685714,87.65714286,26,18.06857143,8.257142857,28.85,12.125,35.4,4
iq,2010,18,0.2608143,0.2557857,0.2577714,0.3402857,297.6171429,296.9757143,96.71285714,73.97,18.60285714,5.714285714,27.6,9.6,8.1,2
iq,2010,19,0.1686857,0.1585,0.1330714,0.1456,297.2785714,296.7385714,97.44571429,59.4,18.39142857,6.185714286,27.4,10.4,32,7
iq,2010,2,0.1452857,0.1423143,0.1353,0.1675286,298.2971429,296.1471429,89.80714286,32.99,17.75857143,9.157142857,27.83333333,11.3,15,9
iq,2010,20,0.2630714,0.2725,0.2582714,0.2445,297.6485714,293.2271429,78.99857143,1.15,14.90857143,11.24285714,25.63333333,9.2,2.5,6
iq,2010,21,0.34275,0.3189,0.2563429,0.2925143,299.3342857,296.8257143,88.76571429,55.3,18.48571429,9.8,28.63333333,11.93333333,27,5
iq,2010,22,0.1601571,0.1603714,0.1360429,0.2256571,298.33,296.4528571,91.6,86.47,18.07,7.471428571,27.43333333,10.5,36.6,8
iq,2010,23,0.2470571,0.1460571,0.2503571,0.2337143,296.5985714,295.5014286,94.28,58.94,17.00857143,7.5,24.4,6.9,7.4,1
iq,2010,24,0.3339143,0.2457714,0.2788857,0.3254857,296.3457143,295.3242857,94.66,59.67,16.81571429,7.871428571,25.43333333,8.733333333,16,1
iq,2010,25,0.2981857,0.2329714,0.2742143,0.3157571,298.0971429,295.8071429,89.08285714,63.22,17.35571429,11.01428571,27.475,9.9,20.4,4
iq,2010,3,0.2521143,0.2304857,0.1873286,0.3027857,298.9257143,296.38,87.64142857,19.04,18.00142857,8.628571429,28.96666667,11.26666667,0.8,17
iq,2010,4,0.2632714,0.2306,0.2188714,0.2612857,298.2914286,296.56,91.79857143,138.51,18.19285714,7.685714286,27.8,10.52,166,16
iq,2010,5,0.1701,0.1421167,0.1179143,0.1393429,298.7542857,296.8371429,90.64857143,47.31,18.52285714,8.314285714,27.8,9.266666667,62.3,11
iq,2010,53,0.381660265,0.246051163,0.266881174,0.2946499,299.2801114,295.0294111,80.26256931,38.88410589,16.49923202,12.78417347,29.10491759,11.4429701,10.28569129,0
iq,2010,6,0.2307571,0.1892571,0.1634857,0.2388714,298.2514286,297.5685714,96.51571429,78.25,19.34571429,6.328571429,27,8.3,14.5,12
iq,2010,7,0.2933,0.2478286,0.2066286,0.2666714,299.6485714,297.09,88.36571429,32.19,18.85714286,9.414285714,27.3,11.8,60.9,19
iq,2010,8,0.3036571,0.2600571,0.2254857,0.3333143,298.9171429,297.9285714,94.91571429,84.67,19.77285714,8.171428571,28.02,10.36,29.9,15
iq,2010,9,0.1273167,0.18116,0.1204667,0.1427667,298.3371429,297.9171429,97.7,80.58,19.75428571,6.242857143,28.5,9.9,9.9,12
